Date,Open,High,Low,Close,Adj Close,Volume
2001-10-15,25.900000,26.475000,24.860001,24.860001,14.603548,25096
2001-10-16,null,null,null,null,null,null
2001-10-17,26.174999,27.000000,26.174999,26.700001,15.684421,17192
2001-10-18,26.125000,26.200001,25.525000,25.525000,14.994190,34340
2001-10-19,25.575001,25.750000,25.100000,25.200001,14.803270,8292
2001-10-22,26.225000,26.850000,25.500000,26.750000,15.713788,22184
2001-10-23,27.075001,27.825001,26.725000,27.674999,16.257158,122284
2001-10-24,27.225000,27.299999,26.200001,26.200001,15.390701,23328
2001-10-25,26.674999,26.924999,26.500000,26.799999,15.743153,16408
2001-10-26,null,null,null,null,null,null
2001-10-29,29.250000,29.799999,28.775000,29.475000,17.314541,12480
2001-10-30,28.275000,28.674999,26.825001,27.424999,16.110310,20004
2001-10-31,27.125000,28.325001,27.000000,27.000000,15.860650,29244
2001-11-01,26.875000,26.875000,25.850000,25.850000,15.185097,1512
2001-11-02,27.075001,27.250000,26.000000,26.000000,15.273221,6636
2001-11-05,26.375000,26.950001,26.125000,26.225000,15.405387,14124
2001-11-06,26.450001,26.450001,25.600000,25.750000,15.126356,33112
2001-11-07,25.475000,25.850000,25.174999,25.725000,15.111676,45652
2001-11-08,26.424999,27.424999,26.375000,27.424999,16.110310,14420
2001-11-09,27.000000,28.000000,26.900000,27.400000,16.095617,30748
2001-11-12,27.549999,28.000000,26.450001,27.100000,15.919384,22240
2001-11-13,27.549999,28.200001,27.174999,28.200001,16.565565,15840
2001-11-14,28.100000,28.100000,26.450001,26.475000,15.552245,28160
2001-11-15,26.200001,26.450001,24.000000,24.000000,14.098351,68716
2001-11-16,24.525000,25.075001,24.525000,24.590000,14.444928,41292
2001-11-19,25.575001,25.825001,24.950001,25.250000,14.832641,40568
2001-11-20,25.475000,26.799999,25.350000,26.700001,15.684421,57068
2001-11-21,27.174999,27.400000,26.700001,26.775000,15.728476,48588
2001-11-22,26.924999,27.450001,26.825001,27.174999,15.963447,51820
2001-11-23,27.150000,27.375000,26.125000,27.174999,15.963447,117892
2001-11-26,26.600000,27.000000,26.125000,26.200001,15.390701,69656
2001-11-27,26.475000,26.725000,26.000000,26.700001,15.684421,63128
2001-11-28,26.625000,26.750000,26.000000,26.674999,15.669726,38072
2001-11-29,26.525000,26.750000,25.975000,26.250000,15.420073,38008
2001-11-30,27.000000,27.025000,26.150000,26.500000,15.566922,18096
2001-12-03,27.049999,27.825001,26.650000,27.799999,16.330591,59356
2001-12-04,27.825001,28.125000,27.575001,28.125000,16.521505,30436
2001-12-05,28.250000,29.950001,28.174999,29.850000,17.534826,99004
2001-12-06,30.225000,30.350000,29.125000,29.625000,17.402651,49580
2001-12-07,29.250000,29.375000,28.750000,28.750000,16.888651,41688
2001-12-10,29.575001,29.799999,29.000000,29.150000,17.123623,38348
2001-12-11,28.950001,29.225000,28.500000,28.725000,16.873959,36700
2001-12-12,28.500000,28.600000,27.924999,27.924999,16.404016,73344
2001-12-13,28.549999,28.600000,27.750000,28.275000,16.609629,21728
2001-12-14,28.400000,28.674999,27.850000,28.600000,16.800539,26996
2001-12-17,28.775000,29.125000,28.325001,28.875000,16.962078,35516
2001-12-18,28.500000,29.174999,28.275000,29.025000,17.050196,38580
2001-12-19,28.650000,29.400000,28.575001,29.225000,17.167669,31272
2001-12-20,29.725000,30.049999,29.525000,29.924999,17.578878,74456
2001-12-21,28.875000,29.600000,28.650000,29.200001,17.261154,45368
2001-12-24,29.275000,30.475000,29.275000,30.475000,18.014843,18684
2001-12-25,null,null,null,null,null,null
2001-12-26,null,null,null,null,null,null
2001-12-27,31.400000,31.549999,30.674999,30.674999,18.133072,90616
2001-12-28,31.299999,32.125000,31.225000,31.950001,18.886768,134528
2001-12-31,null,null,null,null,null,null
2002-01-01,null,null,null,null,null,null
2002-01-02,30.750000,30.900000,29.350000,29.525000,17.453266,32912
2002-01-03,29.799999,29.900000,29.299999,29.500000,17.438496,25336
2002-01-04,29.850000,30.350000,29.500000,29.975000,17.719276,33800
2002-01-07,30.250000,30.750000,30.150000,30.500000,18.029629,25948
2002-01-08,30.500000,30.500000,29.900000,30.000000,17.734056,18284
2002-01-09,29.750000,29.799999,29.200001,29.575001,17.482815,25224
2002-01-10,29.575001,29.650000,29.200001,29.200001,17.261154,18680
2002-01-11,29.400000,29.525000,28.775000,29.150000,17.231586,19008
2002-01-14,28.750000,28.825001,28.125000,28.150000,16.640451,45216
2002-01-15,28.500000,29.174999,28.500000,29.049999,17.172466,24508
2002-01-16,29.275000,29.350000,28.400000,28.400000,16.788239,19856
2002-01-17,28.400000,28.725000,28.000000,28.000000,16.551785,20016
2002-01-18,28.424999,28.700001,28.000000,28.275000,16.714352,23624
2002-01-21,28.025000,28.100000,28.000000,28.100000,16.610897,17292
2002-01-22,28.150000,28.650000,28.000000,28.200001,16.670013,19700
2002-01-23,28.100000,28.500000,28.000000,28.500000,16.847353,19828
2002-01-24,29.350000,30.000000,29.325001,29.875000,17.660162,36080
2002-01-25,30.250000,31.174999,30.125000,31.025000,18.339970,65036
2002-01-28,31.500000,31.575001,31.350000,31.350000,18.532085,34892
2002-01-29,31.200001,31.250000,30.450001,30.450001,18.000067,32316
2002-01-30,30.350000,30.799999,30.125000,30.400000,17.970507,15328
2002-01-31,31.400000,31.975000,31.125000,31.975000,18.901546,63528
2002-02-01,32.599998,32.900002,31.825001,32.049999,18.945877,50844
2002-02-04,32.049999,32.125000,31.275000,31.450001,18.591198,14300
2002-02-05,30.674999,31.000000,30.200001,30.900000,18.266079,16552
2002-02-06,31.000000,31.549999,30.850000,31.350000,18.532085,18244
2002-02-07,31.400000,31.400000,30.775000,30.775000,18.192188,83164
2002-02-08,30.475000,30.924999,30.200001,30.725000,18.162630,15100
2002-02-11,30.875000,31.100000,30.350000,31.049999,18.354750,8364
2002-02-12,31.850000,32.250000,31.674999,32.200001,19.034554,22056
2002-02-13,31.350000,31.424999,31.000000,31.375000,18.546864,10704
2002-02-14,31.799999,32.250000,31.700001,31.799999,18.798100,28088
2002-02-15,31.650000,32.000000,31.500000,31.900000,18.857210,10876
2002-02-18,31.900000,32.000000,31.875000,31.950001,18.886768,15604
2002-02-19,32.099998,32.150002,30.775000,31.125000,18.507689,37964
2002-02-20,31.400000,31.500000,31.150000,31.174999,18.537424,24736
2002-02-21,31.299999,32.250000,30.750000,32.125000,19.102322,36332
2002-02-22,31.875000,32.750000,31.625000,32.750000,19.473959,74864
2002-02-25,32.625000,33.924999,32.200001,33.924999,20.172640,58368
2002-02-26,34.075001,34.224998,33.450001,33.799999,20.098318,28632
2002-02-27,33.650002,33.974998,33.400002,33.575001,19.964527,22476
2002-02-28,32.825001,34.125000,32.825001,34.125000,20.291567,27804
2002-03-01,33.325001,33.849998,33.325001,33.750000,20.068579,11792
2002-03-04,34.000000,34.500000,33.900002,34.325001,20.410492,33992
2002-03-05,34.525002,34.750000,34.200001,34.525002,20.529421,49328
2002-03-06,34.674999,34.750000,33.650002,33.924999,20.172640,19032
2002-03-07,34.900002,35.474998,34.625000,34.750000,20.663206,69308
2002-03-08,34.250000,34.349998,33.250000,33.250000,19.771275,18028
2002-03-11,33.325001,33.900002,33.150002,33.224998,19.756405,19620
2002-03-12,33.500000,33.575001,33.200001,33.250000,19.771275,16736
2002-03-13,34.075001,34.950001,33.750000,33.775002,20.083450,29200
2002-03-14,33.299999,33.349998,32.500000,33.000000,19.622610,29840
2002-03-15,33.375000,34.000000,33.224998,34.000000,20.217237,35284
2002-03-18,34.250000,34.575001,33.599998,33.900002,20.157778,22872
2002-03-19,34.299999,34.474998,33.799999,34.000000,20.217237,29956
2002-03-20,34.299999,34.349998,33.950001,34.049999,20.246973,6024
2002-03-21,33.474998,34.000000,33.400002,33.674999,20.023985,13424
2002-03-22,34.000000,34.099998,32.724998,33.099998,19.682072,61456
2002-03-25,32.724998,33.000000,32.500000,32.875000,19.548286,36580
2002-03-26,32.500000,32.974998,32.000000,32.700001,19.444221,44100
2002-03-27,32.775002,33.575001,32.650002,33.500000,19.919931,30300
2002-03-28,null,null,null,null,null,null
2002-03-29,null,null,null,null,null,null
2002-04-01,null,null,null,null,null,null
2002-04-02,33.099998,33.349998,32.875000,33.250000,19.771275,27620
2002-04-03,33.099998,33.224998,32.224998,32.224998,19.161781,33064
2002-04-04,32.224998,32.500000,31.924999,32.150002,19.117189,16856
2002-04-05,31.900000,32.000000,31.350000,31.350000,18.641485,9144
2002-04-08,30.975000,31.950001,30.975000,31.250000,18.582022,24256
2002-04-09,31.225000,31.299999,30.549999,30.750000,18.284716,26280
2002-04-10,30.775000,30.900000,30.500000,30.850000,18.344175,10704
2002-04-11,31.075001,31.325001,30.750000,31.225000,18.567165,12132
2002-04-12,31.125000,31.200001,29.775000,29.775000,17.704954,37504
2002-04-15,30.000000,30.950001,29.950001,30.500000,18.136055,14608
2002-04-16,30.600000,31.325001,30.600000,30.924999,18.388771,24384
2002-04-17,31.250000,31.650000,31.049999,31.275000,18.596886,16568
2002-04-18,31.299999,31.725000,30.825001,31.625000,18.805012,45308
2002-04-19,31.375000,31.625000,30.750000,30.825001,18.329311,18332
2002-04-22,30.900000,31.174999,30.650000,30.650000,18.225245,7212
2002-04-23,31.075001,31.075001,30.150000,30.600000,18.195520,13968
2002-04-24,30.674999,31.000000,29.924999,30.549999,18.165787,22212
2002-04-25,30.600000,31.049999,30.150000,31.049999,18.463097,11116
2002-04-26,31.000000,31.150000,30.700001,30.825001,18.329311,11040
2002-04-29,31.225000,31.475000,30.900000,30.900000,18.373905,10660
2002-04-30,30.900000,31.250000,30.275000,31.250000,18.582022,36684
2002-05-01,null,null,null,null,null,null
2002-05-02,30.875000,31.000000,30.450001,31.000000,18.433367,23516
2002-05-03,31.275000,32.000000,30.825001,31.275000,18.596886,26036
2002-05-06,31.000000,31.000000,30.150000,30.150000,17.927937,11464
2002-05-07,29.525000,29.799999,29.299999,29.400000,17.481962,13804
2002-05-08,29.500000,30.775000,29.500000,30.775000,18.299578,5580
2002-05-09,31.100000,31.299999,30.725000,30.725000,18.269844,3416
2002-05-10,29.799999,30.700001,29.575001,30.325001,18.031992,4740
2002-05-13,30.299999,30.424999,30.025000,30.400000,18.076590,17156
2002-05-14,31.100000,31.200001,30.525000,30.650000,18.225245,52844
2002-05-15,30.750000,30.950001,30.200001,30.225000,17.972534,11812
2002-05-16,30.150000,30.500000,30.049999,30.500000,18.136055,13572
2002-05-17,30.150000,30.325001,29.450001,29.450001,17.511700,19500
2002-05-20,29.950001,29.950001,29.750000,29.950001,17.809015,712
2002-05-21,29.924999,29.924999,29.150000,29.150000,17.333309,12876
2002-05-22,28.600000,28.650000,28.049999,28.299999,16.827873,24692
2002-05-23,28.650000,28.950001,28.575001,28.750000,17.095467,9276
2002-05-24,28.700001,28.875000,28.000000,28.049999,16.679218,33012
2002-05-27,28.100000,28.275000,27.924999,28.174999,16.753550,12240
2002-05-28,28.049999,28.250000,27.799999,27.975000,16.634628,17940
2002-05-29,27.825001,28.075001,27.549999,28.025000,16.664368,11780
2002-05-30,28.000000,28.475000,27.450001,27.799999,16.530558,25984
2002-05-31,27.650000,28.075001,27.475000,27.924999,16.604897,15336
2002-06-03,27.500000,27.825001,27.000000,27.325001,16.357948,55628
2002-06-04,26.674999,26.825001,26.325001,26.700001,15.983804,15824
2002-06-05,26.650000,26.750000,25.500000,25.500000,15.265423,25976
2002-06-06,26.250000,26.450001,25.500000,25.500000,15.265423,29112
2002-06-07,25.725000,26.299999,25.500000,26.200001,15.684475,15980
2002-06-10,26.000000,26.299999,25.400000,25.825001,15.459988,29700
2002-06-11,25.825001,25.924999,25.174999,25.174999,15.070868,28944
2002-06-12,24.900000,25.200001,24.754999,24.825001,14.861344,24692
2002-06-13,25.525000,25.975000,24.920000,25.600000,15.325297,31636
2002-06-14,25.400000,25.625000,24.830000,25.450001,15.235493,11156
2002-06-17,25.600000,26.250000,25.600000,26.125000,15.639580,17812
2002-06-18,26.325001,26.350000,25.625000,25.975000,15.549788,11488
2002-06-19,25.525000,25.575001,25.150000,25.549999,15.295361,12940
2002-06-20,25.250000,25.975000,25.150000,25.150000,15.055902,26208
2002-06-21,25.700001,25.900000,25.350000,25.350000,15.175632,13880
2002-06-24,25.250000,25.400000,24.830000,25.225000,15.100796,20384
2002-06-25,25.075001,25.799999,25.075001,25.799999,15.445017,15524
2002-06-26,24.594999,24.645000,23.500000,24.250000,14.517124,26096
2002-06-27,24.650000,25.100000,23.900000,23.900000,14.307594,10880
2002-06-28,24.174999,24.450001,23.905001,24.360001,14.582971,7672
2002-07-01,23.625000,23.625000,23.000000,23.400000,14.008266,14776
2002-07-02,23.350000,23.950001,23.090000,23.225000,13.903513,23596
2002-07-03,23.230000,23.650000,22.495001,22.495001,13.466505,13844
2002-07-04,23.674999,23.795000,23.250000,23.350000,13.978343,5960
2002-07-05,23.455000,24.184999,23.264999,23.875000,14.292633,18252
2002-07-08,23.700001,23.975000,22.754999,22.764999,13.628137,15840
2002-07-09,22.760000,23.100000,22.500000,22.584999,13.520377,31392
2002-07-10,22.500000,23.049999,22.500000,22.660000,13.565284,6552
2002-07-11,22.250000,22.299999,21.495001,21.540001,12.894796,7760
2002-07-12,21.924999,22.250000,21.700001,22.100000,13.230043,7792
2002-07-15,22.000000,22.000000,20.840000,20.900000,12.511662,13852
2002-07-16,21.075001,21.125000,20.240000,20.330000,12.170439,38880
2002-07-17,20.955000,21.825001,20.795000,21.245001,12.718197,11340
2002-07-18,21.049999,21.900000,20.850000,21.700001,12.990579,57032
2002-07-19,21.525000,21.684999,20.754999,20.764999,12.430846,8706
2002-07-22,21.000000,21.000000,19.549999,19.549999,11.703496,32920
2002-07-23,19.799999,20.035000,19.530001,19.764999,11.832203,21592
2002-07-24,19.040001,19.600000,18.049999,19.400000,11.613699,42860
2002-07-25,20.299999,20.594999,19.870001,19.870001,11.895062,10120
2002-07-26,20.299999,20.600000,20.250000,20.594999,12.329076,13104
2002-07-29,20.500000,21.440001,20.500000,21.385000,12.802011,5180
2002-07-30,21.969999,21.969999,21.305000,21.320000,12.763095,16500
2002-07-31,22.225000,22.445000,21.275000,21.504999,12.873844,31168
2002-08-01,21.980000,22.100000,20.625000,20.625000,12.347040,27868
2002-08-02,20.200001,20.250000,19.250000,19.250000,11.523903,12248
2002-08-05,19.395000,19.575001,18.975000,19.000000,11.374240,15496
2002-08-06,18.605000,19.750000,18.525000,19.740000,11.817241,21128
2002-08-07,19.510000,19.850000,18.525000,18.650000,11.164716,25444
2002-08-08,19.370001,19.950001,19.010000,19.785000,11.844175,52792
2002-08-09,20.320000,20.875000,19.655001,20.875000,12.496697,46848
2002-08-12,20.850000,20.950001,20.170000,20.170000,12.074654,5420
2002-08-13,21.049999,21.264999,20.709999,21.245001,12.718197,8888
2002-08-14,20.285000,20.389999,20.000000,20.000000,11.972885,4040
2002-08-15,21.055000,21.625000,21.055000,21.500000,12.870852,4852
2002-08-16,22.000000,22.240000,21.700001,21.700001,12.990579,8304
2002-08-19,22.025000,22.025000,21.139999,21.139999,12.655340,7588
2002-08-20,21.600000,21.745001,21.350000,21.500000,12.870852,4304
2002-08-21,21.295000,21.295000,20.750000,20.764999,12.430846,12116
2002-08-22,21.150000,22.135000,20.875000,22.135000,13.250991,9252
2002-08-23,22.514999,22.799999,22.174999,22.500000,13.469492,21408
2002-08-26,22.400000,22.799999,22.299999,22.650000,13.559292,64824
2002-08-27,23.049999,23.389999,22.700001,22.750000,13.619153,43236
2002-08-28,22.450001,22.525000,21.900000,21.965000,13.149218,6084
2002-08-29,22.000000,22.025000,21.725000,21.725000,13.005546,5332
2002-08-30,21.844999,22.450001,21.575001,22.174999,13.390507,14816
2002-09-02,22.020000,22.174999,21.969999,22.000000,13.284824,3560
2002-09-03,22.000000,22.000000,20.450001,20.450001,12.348853,20128
2002-09-04,20.275000,20.594999,19.870001,20.160000,12.173737,13536
2002-09-05,20.605000,21.030001,20.139999,20.850000,12.590397,14560
2002-09-06,20.514999,21.344999,20.379999,21.235001,12.822884,7864
2002-09-09,21.334999,21.600000,21.100000,21.180000,12.789665,15832
2002-09-10,21.690001,22.325001,21.670000,22.250000,13.435795,13240
2002-09-11,22.245001,22.485001,22.160000,22.485001,13.577703,9504
2002-09-12,22.150000,22.275000,21.750000,21.815001,13.173115,7764
2002-09-13,21.120001,21.844999,21.075001,21.844999,13.191230,12852
2002-09-16,21.955000,22.355000,21.900000,22.150000,13.375406,9532
2002-09-17,22.000000,22.000000,21.260000,21.674999,13.088580,9304
2002-09-18,21.389999,21.760000,21.200001,21.385000,12.913460,11508
2002-09-19,21.004999,21.200001,20.200001,20.530001,12.397161,28476
2002-09-20,20.049999,20.370001,19.834999,19.995001,12.074102,42152
2002-09-23,20.000000,20.195000,19.510000,19.875000,12.001640,21056
2002-09-24,19.910000,20.235001,19.639999,19.825001,11.971440,31436
2002-09-25,19.200001,19.799999,19.030001,19.270000,11.636302,16464
2002-09-26,19.750000,20.400000,19.600000,20.280001,12.246195,19860
2002-09-27,20.945000,21.155001,20.540001,21.000000,12.680975,26104
2002-09-30,20.250000,20.299999,19.014999,19.125000,11.548742,9112
2002-10-01,19.410000,19.975000,19.250000,19.495001,11.772168,31284
2002-10-02,20.584999,20.695000,19.490000,20.410000,12.324697,21080
2002-10-03,19.799999,20.400000,19.600000,19.715000,11.905019,18968
2002-10-04,19.605000,19.969999,19.250000,19.330000,11.672537,19648
2002-10-07,19.030001,19.250000,18.730000,19.170000,11.575918,28368
2002-10-08,18.875000,19.000000,18.500000,18.500000,11.171331,51628
2002-10-09,18.459999,18.500000,17.855000,17.895000,10.806003,10492
2002-10-10,17.350000,17.415001,16.934999,17.004999,10.268572,34568
2002-10-11,17.700001,18.495001,17.605000,18.355000,11.083774,24664
2002-10-14,18.275000,18.730000,18.125000,18.500000,11.171331,32544
2002-10-15,18.910000,19.695000,18.910000,19.424999,11.729903,37752
2002-10-16,19.715000,19.969999,19.500000,19.725000,11.911056,16324
2002-10-17,19.400000,19.950001,19.160000,19.250000,11.624227,41236
2002-10-18,19.450001,20.725000,19.254999,20.725000,12.514912,32664
2002-10-21,20.750000,21.000000,20.260000,20.260000,12.234118,20480
2002-10-22,20.825001,20.910000,20.090000,20.775000,12.545113,23788
2002-10-23,20.799999,21.275000,20.400000,21.275000,12.847035,33872
2002-10-24,21.975000,22.174999,21.400000,21.400000,12.922515,31196
2002-10-25,20.764999,21.145000,20.325001,20.555000,12.412259,10744
2002-10-28,20.305000,20.680000,19.639999,19.825001,11.971440,24384
2002-10-29,19.834999,20.150000,19.690001,19.725000,11.911056,18576
2002-10-30,19.950001,20.500000,19.325001,20.500000,12.379045,23140
2002-10-31,20.250000,21.000000,20.250000,20.690001,12.493780,20284
2002-11-01,20.004999,20.600000,20.000000,20.500000,12.379045,3984
2002-11-04,21.000000,21.150000,20.504999,20.840000,12.584353,8632
2002-11-05,20.504999,20.740000,20.010000,20.080000,12.125427,9720
2002-11-06,21.129999,21.674999,21.045000,21.514999,12.991966,13976
2002-11-07,21.260000,21.674999,21.075001,21.075001,12.726258,20888
2002-11-08,21.000000,21.000000,20.580000,20.635000,12.460565,19776
2002-11-11,20.525000,20.920000,20.525000,20.700001,12.499815,5004
2002-11-12,20.500000,20.500000,20.264999,20.355000,12.291483,7624
2002-11-13,20.250000,20.475000,19.900000,20.174999,12.182793,9980
2002-11-14,19.674999,20.350000,19.500000,19.825001,11.971440,11540
2002-11-15,20.500000,20.500000,20.014999,20.434999,12.339794,16536
2002-11-18,20.500000,21.000000,20.445000,20.450001,12.348853,12168
2002-11-19,20.674999,20.750000,20.340000,20.400000,12.318659,24232
2002-11-20,20.750000,21.375000,20.375000,20.815001,12.569264,27016
2002-11-21,21.250000,21.815001,20.900000,21.780001,13.151981,35868
2002-11-22,21.905001,22.200001,21.264999,21.424999,12.937609,12672
2002-11-25,21.799999,22.049999,21.150000,21.424999,12.937609,23240
2002-11-26,21.475000,21.900000,20.879999,21.200001,12.801744,15148
2002-11-27,21.205000,21.700001,21.100000,21.370001,12.904402,22504
2002-11-28,21.875000,21.950001,21.764999,21.775000,13.148966,9052
2002-11-29,21.754999,22.150000,21.625000,22.049999,13.315025,22476
2002-12-02,22.305000,22.799999,22.125000,22.355000,13.499199,32044
2002-12-03,23.100000,23.475000,22.850000,23.080000,13.936994,26488
2002-12-04,22.940001,22.940001,22.325001,22.350000,13.496175,23116
2002-12-05,22.584999,23.000000,22.410000,23.000000,13.888680,11352
2002-12-06,22.775000,22.775000,22.254999,22.410000,13.532412,18572
2002-12-09,22.860001,23.115000,22.545000,22.860001,13.804151,24456
2002-12-10,22.275000,22.500000,22.125000,22.500000,13.586760,23964
2002-12-11,22.495001,22.495001,21.795000,22.125000,13.360312,38488
2002-12-12,22.230000,22.250000,21.805000,22.080000,13.333136,26984
2002-12-13,22.120001,22.250000,21.684999,21.844999,13.304210,34832
2002-12-16,21.625000,22.049999,21.549999,21.930000,13.355974,50148
2002-12-17,22.150000,22.150000,21.660000,21.660000,13.191545,32808
2002-12-18,21.700001,21.725000,21.165001,21.355000,13.005783,23732
2002-12-19,21.205000,21.250000,20.975000,21.195000,12.908341,32912
2002-12-20,20.934999,21.139999,20.785000,21.030001,12.807854,23164
2002-12-23,20.965000,21.430000,20.799999,21.430000,13.051461,43860
2002-12-24,21.434999,21.434999,20.990000,21.000000,12.789583,3640
2002-12-25,null,null,null,null,null,null
2002-12-26,null,null,null,null,null,null
2002-12-27,20.605000,20.650000,20.405001,20.405001,12.427210,38512
2002-12-30,19.674999,20.250000,19.665001,19.730000,12.016113,8548
2002-12-31,20.174999,20.275000,19.250000,20.275000,12.348038,5936
2003-01-01,10.077500,20.155001,19.514999,19.514999,11.885174,0
2003-01-02,19.840000,20.469999,19.840000,20.129999,12.259726,3156
2003-01-03,20.420000,20.900000,20.420000,20.514999,12.494200,5232
2003-01-06,20.745001,20.745001,20.125000,20.190001,12.296270,14340
2003-01-07,20.250000,20.299999,19.655001,19.690001,11.991757,19484
2003-01-08,19.549999,19.735001,19.520000,19.735001,12.019162,9436
2003-01-09,19.600000,19.900000,19.535000,19.900000,12.119655,14428
2003-01-10,19.605000,20.000000,19.594999,20.000000,12.180550,11824
2003-01-13,19.775000,19.895000,19.500000,19.615000,11.946079,9176
2003-01-14,19.549999,19.750000,19.184999,19.190001,11.687242,13872
2003-01-15,19.375000,19.500000,19.350000,19.450001,11.845587,10968
2003-01-16,19.430000,19.850000,19.260000,19.700001,11.997847,29644
2003-01-17,19.450001,19.700001,19.155001,19.205000,11.696375,9952
2003-01-20,19.125000,19.125000,19.040001,19.040001,11.595890,6244
2003-01-21,19.100000,19.110001,18.415001,18.469999,11.248740,29588
2003-01-22,18.055000,18.055000,16.674999,16.750000,10.201217,45396
2003-01-23,17.760000,17.764999,17.565001,17.674999,10.764565,36424
2003-01-24,17.775000,17.830000,17.379999,17.725000,10.795017,30980
2003-01-27,17.250000,17.275000,16.905001,16.985001,10.344338,28156
2003-01-28,16.750000,16.985001,16.625000,16.740000,10.195123,8920
2003-01-29,16.815001,17.000000,16.600000,16.879999,10.280387,16088
2003-01-30,17.420000,17.900000,17.350000,17.900000,10.901599,9272
2003-01-31,17.160000,17.275000,17.000000,17.235001,10.496593,18400
2003-02-03,17.575001,17.799999,17.379999,17.575001,10.703662,16196
2003-02-04,17.750000,17.750000,17.084999,17.084999,10.405240,7292
2003-02-05,17.545000,18.000000,17.410000,17.955000,10.935092,12396
2003-02-06,17.655001,17.655001,17.375000,17.405001,10.600131,7036
2003-02-07,17.500000,17.674999,17.475000,17.500000,10.657984,6904
2003-02-10,17.440001,17.580000,17.055000,17.475000,10.642760,17096
2003-02-11,18.030001,18.469999,18.030001,18.235001,11.105616,30140
2003-02-12,17.865000,18.160000,17.805000,17.980000,10.950316,13980
2003-02-13,17.799999,17.799999,17.450001,17.450001,10.627530,6644
2003-02-14,17.674999,17.930000,17.250000,17.930000,10.919867,13896
2003-02-17,18.150000,18.424999,17.959999,18.424999,11.221334,8496
2003-02-18,18.125000,18.424999,18.080000,18.424999,11.336700,12204
2003-02-19,18.450001,18.719999,18.305000,18.475000,11.367468,13692
2003-02-20,18.475000,18.750000,18.330000,18.520000,11.395155,28536
2003-02-21,18.680000,19.290001,18.325001,19.290001,11.868929,28048
2003-02-24,19.504999,19.639999,19.434999,19.600000,12.059668,11488
2003-02-25,19.480000,19.969999,19.275000,19.309999,11.881231,27076
2003-02-26,19.000000,19.309999,18.719999,19.209999,11.819698,39272
2003-02-27,19.209999,19.250000,19.000000,19.190001,11.807402,11036
2003-02-28,19.000000,19.280001,18.795000,19.245001,11.841243,8592
2003-03-03,19.309999,19.490000,18.844999,18.844999,11.595125,16972
2003-03-04,18.924999,18.924999,18.525000,18.665001,11.484372,12124
2003-03-05,18.139999,18.510000,18.139999,18.174999,11.182879,10936
2003-03-06,18.254999,18.594999,18.059999,18.219999,11.210567,10164
2003-03-07,18.305000,18.674999,17.955000,17.955000,11.047517,18368
2003-03-10,18.174999,18.320000,17.965000,17.969999,11.056745,12148
2003-03-11,17.705000,17.844999,17.514999,17.725000,10.906003,45020
2003-03-12,17.245001,17.315001,16.799999,16.825001,10.352240,29520
2003-03-13,17.209999,17.500000,17.065001,17.225000,10.598356,9292
2003-03-14,17.500000,17.790001,17.264999,17.790001,10.945994,33568
2003-03-17,17.549999,18.000000,17.070000,18.000000,11.075206,4936
2003-03-18,17.670000,18.200001,17.600000,18.100000,11.136737,12528
2003-03-19,18.500000,18.895000,18.315001,18.705000,11.508983,27932
2003-03-20,18.500000,19.000000,17.770000,18.900000,11.628965,16488
2003-03-21,18.860001,19.075001,18.415001,18.674999,11.490526,17052
